what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1368598746117
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1368598746117
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1368598746117
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1368598746117
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1368598746117
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1368598746118
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1368598746118
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1368598746118
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1368598746119
started,bundle,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.adt",1368598746119
started,bundle,com.android.ide.eclipse.base,20.0.2.v201207191942-407447,"com.android.ide.eclipse.base",1368598746119
started,bundle,org.eclipse.egit.core,2.0.0.201206130900-r,"org.eclipse.egit.core",1368598746119
started,bundle,org.eclipse.egit.ui,2.0.0.201206130900-r,"org.eclipse.egit.ui",1368598746128
started,bundle,org.eclipse.jgit,2.0.0.201206130900-r,"org.eclipse.jgit",1368598746128
os,sysinfo,,,"macosx",1368598746132
arch,sysinfo,,,"x86_64",1368598746132
ws,sysinfo,,,"cocoa",1368598746132
locale,sysinfo,,,"en_US",1368598746132
processors,sysinfo,,,"8",1368598746132
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1368598746132
java.runtime.version,sysinfo,,,"1.6.0_45-b06-451-11M4406",1368598746132
java.specification.name,sysinfo,,,"Java Platform API Specification",1368598746132
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1368598746132
java.specification.version,sysinfo,,,"1.6",1368598746132
java.vendor,sysinfo,,,"Apple Inc.",1368598746132
java.version,sysinfo,,,"1.6.0_45",1368598746132
java.vm.info,sysinfo,,,"mixed mode",1368598746132
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1368598746132
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1368598746132
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1368598746132
java.vm.specification.version,sysinfo,,,"1.0",1368598746132
java.vm.vendor,sysinfo,,,"Apple Inc.",1368598746132
java.vm.version,sysinfo,,,"20.45-b01-451",1368598746132
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1368598746136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368598860824
started,bundle,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms",1368598860912
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1368598861089
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1368598861101
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1368598861102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368598861152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368598861205
started,bundle,com.android.ide.eclipse.traceview,20.0.2.v201207191942-407447,"com.android.ide.eclipse.traceview",1368598863221
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368598863308
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1368598863372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368598865350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599120727
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1368599135084
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1368599135098
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1368599141485
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1368599141490
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1368599142518
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1368599142521
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1368599142527
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1368599142547
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1368599142560
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1368599142576
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1368599142578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599142803
error,log,,,"Provisioning exception",1368599142912
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1368599143127
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1368599143129
error,log,,,"Provisioning exception",1368599143424
error,log,,,"Provisioning exception",1368599143640
error,log,,,"Provisioning exception",1368599143850
error,log,,,"Provisioning exception",1368599144059
error,log,,,"Provisioning exception",1368599144269
error,log,,,"Provisioning exception",1368599144481
error,log,,,"Provisioning exception",1368599144689
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1368599144694
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1368599144722
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1368599144738
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1368599144750
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1368599144786
error,log,,,"Some sites could not be found.  See the error log for more detail.",1368599145017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599148985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599154811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599189731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1368599189757
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1368599194661
error,log,,,"Provisioning exception",1368599194661
error,log,,,"Provisioning exception",1368599194662
error,log,,,"Provisioning exception",1368599194663
error,log,,,"Provisioning exception",1368599194664
error,log,,,"Provisioning exception",1368599194664
error,log,,,"Provisioning exception",1368599194665
error,log,,,"Provisioning exception",1368599194665
error,log,,,"Provisioning exception",1368599194666
error,log,,,"Some sites could not be found.  See the error log for more detail.",1368599194682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599194704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599197417
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1368599201117
error,log,,,"Provisioning exception",1368599201118
error,log,,,"Provisioning exception",1368599201119
error,log,,,"Provisioning exception",1368599201120
error,log,,,"Provisioning exception",1368599201120
error,log,,,"Provisioning exception",1368599201120
error,log,,,"Provisioning exception",1368599201121
error,log,,,"Provisioning exception",1368599201121
error,log,,,"Provisioning exception",1368599201121
error,log,,,"Some sites could not be found.  See the error log for more detail.",1368599201132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599201151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599203239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599227040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599491118
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1368599513443
error,log,,,"Provisioning exception",1368599513443
error,log,,,"Provisioning exception",1368599513445
error,log,,,"Provisioning exception",1368599513445
error,log,,,"Provisioning exception",1368599513445
error,log,,,"Provisioning exception",1368599513446
error,log,,,"Provisioning exception",1368599513446
error,log,,,"Provisioning exception",1368599513446
error,log,,,"Provisioning exception",1368599513447
error,log,,,"Some sites could not be found.  See the error log for more detail.",1368599513456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599513475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599527403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599531865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599539123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1368599539150
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368599546969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1368599547480
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1368599547572
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1368599547572
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1368599547573
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1368599547573
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1368599547574
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1368599547576
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1368599547577
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1368599547577
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1368599547578
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1368599547578
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1368599547582
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1368599547582
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1368599547583
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1368599547584
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1368599547584
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1368599547585
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1368599547587
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1368599547587
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1368599547588
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1368599556096
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1368599556097
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1368599556097
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1368599556098
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1368599556099
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1368599556099
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1368599556099
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1368599556100
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1368599556100
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1368599556101
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1368599556101
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1368599556101
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1368599556102
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1368599556102
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1368599556103
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1368599556103
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1368599556103
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1368599556104
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1368599556104
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1368599556105
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1368599556106
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1368599556106
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1368599556107
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1368599556107
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1368599556107
